server_id,timestamp,server_age_months,workload_type,cpu_temp_celsius,cpu_utilization_percent,memory_usage_percent,disk_io_ops_per_sec,network_throughput_mbps,fan_speed_rpm,power_draw_watts,disk_read_errors_24h,memory_errors_24h,failure_within_48h
server_396,2024-07-18 09:00:00,33,web,49.4,40.1,68.9,615,232.5,3242,390.3,4,2,0
server_110,2024-07-18 10:00:00,50,compute,47.4,70.5,47.3,368,279.0,2971,257.8,3,1,0
server_353,2024-07-18 11:00:00,31,compute,83.2,92.7,95.4,259,335.9,2278,199.5,24,10,1
server_138,2024-07-18 12:00:00,33,database,49.1,29.9,60.0,846,224.8,2756,340.9,1,2,0
server_483,2024-07-18 13:00:00,45,database,56.9,21.2,46.2,551,238.0,2953,258.1,0,1,0
server_434,2024-07-18 14:00:00,20,database,55.6,82.7,63.9,50,264.1,3053,335.1,3,0,0
server_272,2024-07-18 15:00:00,11,compute,57.2,38.5,29.4,414,315.1,3077,241.8,2,2,0
server_098,2024-07-18 16:00:00,32,storage,48.3,29.6,77.6,370,137.0,3205,329.2,2,3,0
server_251,2024-07-18 17:00:00,43,compute,54.4,39.3,20.0,355,330.2,3086,371.4,1,0,0
server_337,2024-07-18 18:00:00,9,database,90.2,88.7,94.4,718,297.6,2240,178.6,19,12,1
server_103,2024-07-18 19:00:00,16,compute,56.2,58.3,51.3,551,310.9,2601,207.1,1,2,0
server_213,2024-07-18 20:00:00,26,database,64.4,33.5,38.3,627,225.9,2882,288.7,3,1,0
server_248,2024-07-18 21:00:00,35,database,43.6,37.0,62.5,472,294.9,2894,298.9,1,1,0
server_151,2024-07-18 22:00:00,23,web,58.9,15.9,73.3,671,395.6,3429,256.8,3,2,1
server_249,2024-07-18 23:00:00,40,storage,50.1,47.8,77.4,425,368.1,2739,259.5,4,1,0
server_274,2024-07-19 00:00:00,8,database,61.4,70.6,76.9,547,422.7,3162,211.6,3,2,0
server_164,2024-07-19 01:00:00,17,web,56.3,33.4,47.1,597,210.0,3483,312.1,3,0,0
server_486,2024-07-19 02:00:00,32,storage,58.2,57.7,63.1,375,368.3,3207,312.4,3,0,0
server_340,2024-07-19 03:00:00,58,database,55.5,33.4,33.3,81,237.6,3290,284.2,2,0,0
server_007,2024-07-19 04:00:00,35,storage,65.6,23.1,61.2,161,73.1,3440,182.0,1,1,0
server_283,2024-07-19 05:00:00,26,storage,57.8,58.6,65.1,962,393.2,3131,261.9,1,0,0
server_004,2024-07-19 06:00:00,43,compute,49.4,92.0,54.4,630,377.2,3247,244.2,1,1,0
server_144,2024-07-19 07:00:00,26,web,55.8,55.9,32.5,640,448.5,3027,246.7,1,2,0
server_100,2024-07-19 08:00:00,43,storage,52.0,36.7,51.1,784,153.7,3568,171.3,3,1,0
server_163,2024-07-19 09:00:00,45,compute,56.3,38.0,88.6,275,316.4,3115,222.4,1,0,0
server_373,2024-07-19 10:00:00,20,storage,51.6,83.2,65.9,355,277.7,2788,258.5,4,3,0
server_146,2024-07-19 11:00:00,23,compute,49.6,51.1,52.7,279,414.4,2752,258.0,2,1,0
server_063,2024-07-19 12:00:00,57,database,56.6,29.7,57.6,971,161.1,2853,246.9,2,0,0
server_090,2024-07-19 13:00:00,34,database,55.4,43.8,65.8,300,274.7,2538,223.0,0,1,0
server_116,2024-07-19 14:00:00,53,compute,63.5,49.3,36.8,751,309.4,3445,257.2,3,1,0
server_353,2024-07-19 15:00:00,43,database,51.7,54.4,37.5,368,374.2,3445,203.4,2,2,0
server_266,2024-07-19 16:00:00,26,database,39.2,75.2,49.0,517,341.5,3278,272.4,1,4,0
server_309,2024-07-19 17:00:00,22,database,52.1,70.5,52.3,754,296.8,3019,276.8,1,2,0
server_172,2024-07-19 18:00:00,46,storage,42.0,49.0,86.9,557,268.9,2689,210.0,0,3,0
server_046,2024-07-19 19:00:00,56,compute,58.3,44.2,61.1,474,291.1,2831,294.6,5,3,0
server_139,2024-07-19 20:00:00,23,web,41.6,52.9,52.2,954,375.2,3154,213.1,0,1,0
server_245,2024-07-19 21:00:00,42,web,47.1,32.8,60.8,133,217.4,2884,260.6,1,3,0
server_148,2024-07-19 22:00:00,43,compute,52.1,64.6,29.6,311,276.6,2999,291.6,1,0,0
server_245,2024-07-19 23:00:00,17,storage,67.4,40.9,46.4,438,276.6,2614,248.4,5,0,0
server_394,2024-07-20 00:00:00,16,database,46.4,54.8,48.8,709,91.4,2705,223.6,3,0,0
server_486,2024-07-20 01:00:00,53,database,55.1,79.3,44.7,399,104.4,2834,250.7,1,3,0
server_475,2024-07-20 02:00:00,57,storage,59.6,56.1,78.5,694,150.9,3334,286.3,4,1,0
server_004,2024-07-20 03:00:00,54,web,66.9,49.6,69.9,156,278.7,3068,269.3,2,1,0
server_464,2024-07-20 04:00:00,25,compute,61.2,34.7,41.8,730,350.1,2775,227.5,1,2,0
server_183,2024-07-20 05:00:00,14,compute,63.8,43.4,41.0,679,238.3,2893,230.1,1,1,0
server_019,2024-07-20 06:00:00,6,storage,61.9,22.3,41.1,285,137.5,3420,248.8,3,2,0
server_424,2024-07-20 07:00:00,8,database,45.3,55.7,57.2,493,394.4,3215,294.0,0,1,0
server_045,2024-07-20 08:00:00,26,database,57.9,5.0,63.0,446,328.0,2700,268.1,2,0,0
server_011,2024-07-20 09:00:00,28,database,61.8,64.4,66.2,590,277.5,3046,240.5,1,2,0
server_069,2024-07-20 10:00:00,14,compute,47.3,59.6,44.8,732,324.3,3042,233.1,5,3,0
server_016,2024-07-20 11:00:00,59,web,50.4,47.0,57.3,363,194.5,3230,183.2,2,1,0
server_370,2024-07-20 12:00:00,24,compute,48.6,34.3,59.2,574,403.2,2656,362.7,1,3,0
server_146,2024-07-20 13:00:00,50,storage,61.2,44.7,78.0,549,331.9,2862,234.7,3,1,1
server_153,2024-07-20 14:00:00,51,compute,54.4,9.5,71.6,525,285.2,3308,217.3,2,1,0
server_303,2024-07-20 15:00:00,57,storage,83.4,90.5,89.2,791,266.0,1910,316.2,18,10,1
server_107,2024-07-20 16:00:00,24,compute,44.7,41.7,31.7,532,307.1,2824,227.5,2,0,0
server_235,2024-07-20 17:00:00,28,web,54.5,75.3,58.3,257,348.3,3140,265.4,3,0,0
server_307,2024-07-20 18:00:00,32,storage,50.5,52.8,50.4,648,125.7,2865,243.9,0,0,0
server_351,2024-07-20 19:00:00,32,database,92.6,89.6,96.1,820,221.7,1819,236.3,20,12,1
server_069,2024-07-20 20:00:00,44,database,45.9,53.0,48.7,528,266.9,3235,275.7,1,1,0
server_182,2024-07-20 21:00:00,41,compute,89.7,99.0,93.8,770,262.9,1887,269.6,15,10,1
server_249,2024-07-20 22:00:00,17,compute,51.5,36.0,37.4,416,228.8,2892,200.8,3,0,0
server_227,2024-07-20 23:00:00,32,web,45.0,47.7,87.7,583,377.8,3030,238.2,3,1,0
server_101,2024-07-21 00:00:00,51,web,44.4,38.9,49.2,187,231.0,2853,283.6,5,2,0
server_074,2024-07-21 01:00:00,39,database,45.6,33.5,69.5,378,193.1,2817,274.3,2,0,0
server_416,2024-07-21 02:00:00,38,compute,53.3,39.4,50.0,534,253.2,3108,241.0,0,0,0
server_445,2024-07-21 03:00:00,33,storage,82.3,97.7,98.8,634,450.6,1912,203.1,19,11,1
server_215,2024-07-21 04:00:00,36,web,57.2,91.4,57.8,587,301.3,2826,314.2,2,0,0
server_406,2024-07-21 05:00:00,37,storage,57.5,38.5,41.2,756,251.8,2775,286.0,1,0,0
server_398,2024-07-21 06:00:00,55,storage,48.9,31.5,62.2,194,267.0,2749,380.1,1,0,0
server_410,2024-07-21 07:00:00,25,web,63.5,41.9,59.6,794,124.8,2973,253.7,4,1,0
server_202,2024-07-21 08:00:00,45,compute,51.5,75.0,49.6,357,281.3,3403,280.7,2,2,0
server_191,2024-07-21 09:00:00,40,storage,58.6,76.5,62.3,254,323.7,2880,265.5,5,3,0
server_248,2024-07-21 10:00:00,36,compute,83.1,91.0,93.3,707,343.8,2271,177.0,18,10,1
server_498,2024-07-21 11:00:00,36,storage,92.0,97.4,96.2,278,284.1,1952,264.3,19,9,1
server_241,2024-07-21 12:00:00,43,compute,53.3,57.8,49.1,783,225.3,2607,158.0,2,1,0
server_464,2024-07-21 13:00:00,27,compute,58.1,24.0,66.0,64,390.4,3512,210.2,1,1,0
server_178,2024-07-21 14:00:00,50,compute,54.9,37.9,66.6,349,262.6,2958,264.8,3,0,0
server_436,2024-07-21 15:00:00,46,compute,61.5,22.7,55.7,675,201.9,3284,248.9,1,0,0
server_461,2024-07-21 16:00:00,14,web,48.5,54.5,80.6,634,223.1,3247,107.2,2,2,0
server_218,2024-07-21 17:00:00,57,storage,40.8,45.8,55.5,50,266.3,3193,260.2,7,2,0
server_081,2024-07-21 18:00:00,14,compute,47.2,49.5,82.3,367,270.5,2932,192.5,1,0,0
server_091,2024-07-21 19:00:00,20,database,63.6,28.1,50.2,157,245.9,3128,284.2,2,1,0
server_434,2024-07-21 20:00:00,18,storage,53.8,62.0,72.8,528,331.2,2927,245.8,2,2,0
server_174,2024-07-21 21:00:00,27,storage,55.7,5.0,56.7,510,291.2,2582,310.2,2,1,0
server_238,2024-07-21 22:00:00,21,compute,46.6,40.0,64.0,450,388.4,2891,170.5,4,0,0
server_259,2024-07-21 23:00:00,37,storage,55.5,42.9,29.6,479,307.9,3240,158.5,0,0,0
server_390,2024-07-22 00:00:00,7,database,46.8,5.0,92.5,280,264.4,3319,305.6,3,0,0
server_364,2024-07-22 01:00:00,31,database,48.0,52.7,64.8,353,249.4,3321,314.7,3,3,0
server_162,2024-07-22 02:00:00,19,database,51.8,41.5,75.3,713,260.1,2995,377.1,3,0,0
server_047,2024-07-22 03:00:00,43,storage,58.6,56.2,39.3,402,192.3,3380,265.9,1,0,0
server_328,2024-07-22 04:00:00,39,storage,59.4,85.0,62.6,386,276.4,2707,263.6,1,1,0
server_327,2024-07-22 05:00:00,13,compute,59.6,51.5,57.3,728,347.9,3798,266.2,4,0,0
server_115,2024-07-22 06:00:00,41,storage,42.3,64.5,44.1,264,377.8,2991,288.0,2,0,0
server_428,2024-07-22 07:00:00,26,storage,54.9,72.6,79.3,796,317.9,3028,251.9,2,0,0
server_336,2024-07-22 08:00:00,51,compute,53.4,54.8,62.2,813,638.4,2640,155.1,0,2,0
server_336,2024-07-22 09:00:00,48,database,42.7,27.7,59.2,297,332.4,2859,230.4,3,1,0
server_368,2024-07-22 10:00:00,33,compute,55.1,12.2,69.4,684,126.6,3213,227.4,0,5,0
server_224,2024-07-22 11:00:00,51,web,53.0,52.5,47.2,68,341.4,3155,221.9,2,0,0
server_351,2024-07-22 12:00:00,49,storage,59.1,37.0,62.4,520,413.1,2570,288.9,3,0,0
server_327,2024-07-22 13:00:00,53,storage,55.6,70.7,61.4,298,273.4,3093,339.5,1,0,0
server_146,2024-07-22 14:00:00,11,web,50.6,35.5,62.0,601,153.6,2499,246.7,1,2,0
server_062,2024-07-22 15:00:00,25,web,62.4,44.7,75.4,563,119.0,3369,195.2,3,0,0
server_293,2024-07-22 16:00:00,36,web,37.2,21.8,53.6,445,290.4,3373,234.8,2,1,0
server_322,2024-07-22 17:00:00,38,compute,54.5,38.1,52.1,281,198.6,2691,194.6,2,1,0
server_442,2024-07-22 18:00:00,49,database,91.5,94.9,89.3,683,279.0,2211,246.4,25,9,1
server_324,2024-07-22 19:00:00,12,compute,47.7,28.0,50.2,494,262.5,2576,168.5,2,2,0
server_012,2024-07-22 20:00:00,13,web,59.2,43.9,76.5,359,446.8,2866,229.1,1,2,0
server_430,2024-07-22 21:00:00,14,compute,44.8,32.9,58.9,397,383.7,3075,287.5,2,1,0
server_493,2024-07-22 22:00:00,7,storage,43.6,97.6,75.3,481,243.6,3031,249.9,4,2,0
server_188,2024-07-22 23:00:00,22,compute,74.1,61.7,64.1,480,258.4,3093,273.7,1,1,0
server_286,2024-07-23 00:00:00,57,web,44.1,66.7,46.9,562,393.0,3054,275.5,0,0,0
server_207,2024-07-23 01:00:00,50,storage,68.2,42.8,37.4,691,311.9,3109,200.3,2,0,0
server_113,2024-07-23 02:00:00,42,database,53.6,47.1,38.2,709,331.7,2813,246.8,1,0,0
server_479,2024-07-23 03:00:00,47,compute,50.8,36.4,46.6,455,418.1,2946,305.5,2,2,0
server_021,2024-07-23 04:00:00,49,compute,59.5,97.5,75.3,585,222.8,3012,262.5,2,3,0
server_348,2024-07-23 05:00:00,22,web,65.7,42.8,79.5,460,395.2,2947,268.0,3,0,0
server_213,2024-07-23 06:00:00,58,database,45.8,32.9,61.4,743,260.6,3812,236.8,3,2,0
server_170,2024-07-23 07:00:00,43,storage,50.9,29.9,73.9,474,75.5,3028,205.3,5,1,0
server_322,2024-07-23 08:00:00,40,web,61.8,51.7,51.7,524,183.2,2586,243.0,5,0,0
server_053,2024-07-23 09:00:00,52,web,57.3,73.4,50.6,495,207.2,2674,263.0,2,0,0
server_393,2024-07-23 10:00:00,44,compute,92.2,90.0,90.5,592,434.0,2281,248.7,29,11,1
server_297,2024-07-23 11:00:00,35,database,59.1,29.9,62.5,626,287.5,2964,241.2,1,2,0
server_319,2024-07-23 12:00:00,11,web,69.5,29.4,71.0,777,269.6,2947,244.4,3,3,0
server_125,2024-07-23 13:00:00,9,compute,56.4,69.9,60.8,742,449.5,2532,282.7,1,1,0
server_276,2024-07-23 14:00:00,56,storage,91.5,88.4,96.1,509,222.2,2033,240.6,23,13,1
server_463,2024-07-23 15:00:00,42,web,88.5,93.5,89.9,491,260.5,1914,203.9,29,9,1
server_203,2024-07-23 16:00:00,40,storage,53.9,69.1,64.6,455,303.0,2706,223.8,3,1,0
server_193,2024-07-23 17:00:00,14,storage,61.8,15.7,63.6,702,294.7,2599,300.5,1,2,0
server_168,2024-07-23 18:00:00,11,compute,56.9,28.1,46.0,549,333.7,3210,259.3,3,1,0
server_151,2024-07-23 19:00:00,18,database,61.3,24.8,58.2,992,354.8,3052,194.9,2,1,0
server_034,2024-07-23 20:00:00,27,storage,62.6,53.2,37.2,487,217.1,3256,268.1,2,0,0
server_183,2024-07-23 21:00:00,33,web,58.4,41.4,54.8,804,112.8,3402,210.8,5,0,0
server_285,2024-07-23 22:00:00,35,database,59.0,49.8,46.2,806,339.7,3072,253.1,0,0,0
server_056,2024-07-23 23:00:00,57,database,46.9,69.4,20.0,801,114.8,2765,301.3,2,1,0
server_221,2024-07-24 00:00:00,41,compute,50.6,31.9,93.2,434,332.2,3240,212.8,4,0,0
server_302,2024-07-24 01:00:00,7,web,61.7,46.9,48.4,483,373.3,2598,196.2,3,5,1
server_162,2024-07-24 02:00:00,41,web,66.4,18.2,45.9,468,412.6,2834,271.9,2,2,0
server_018,2024-07-24 03:00:00,13,compute,39.5,68.3,84.3,795,287.0,2932,244.4,0,0,0
server_369,2024-07-24 04:00:00,50,compute,83.3,93.2,90.7,410,500.8,2165,257.1,23,9,1
server_263,2024-07-24 05:00:00,47,database,55.2,52.2,38.2,384,160.9,3355,306.2,1,3,0
server_281,2024-07-24 06:00:00,55,storage,82.6,89.4,97.6,639,445.6,2060,218.1,27,9,1
server_112,2024-07-24 07:00:00,14,storage,48.4,34.8,52.6,234,223.3,2595,264.5,1,1,0
server_487,2024-07-24 08:00:00,6,storage,86.8,92.3,95.6,654,303.6,1809,260.5,22,12,1
server_326,2024-07-24 09:00:00,18,storage,67.7,51.1,46.2,272,315.7,3303,184.3,0,1,0
server_029,2024-07-24 10:00:00,55,web,38.7,60.1,57.2,418,434.8,3902,283.2,2,2,0
server_134,2024-07-24 11:00:00,20,web,53.6,85.4,84.5,731,190.2,2539,272.9,2,1,0
server_066,2024-07-24 12:00:00,37,compute,58.7,37.1,35.8,389,513.6,3046,240.9,2,1,0
server_064,2024-07-24 13:00:00,39,compute,61.2,50.4,72.6,561,85.6,2562,298.3,0,1,0
server_291,2024-07-24 14:00:00,48,storage,57.6,67.3,83.0,742,292.0,3494,157.2,1,2,0
server_024,2024-07-24 15:00:00,36,compute,69.1,67.9,50.6,272,357.4,2442,225.3,0,0,0
server_036,2024-07-24 16:00:00,19,web,55.2,32.6,65.6,535,403.3,2713,282.9,3,0,0
server_000,2024-07-24 17:00:00,59,storage,65.5,39.4,58.2,629,157.2,3089,218.2,0,1,0
server_398,2024-07-24 18:00:00,52,storage,49.8,34.5,34.2,216,103.0,3042,202.3,5,1,0
server_036,2024-07-24 19:00:00,19,web,55.5,27.0,78.3,292,431.1,2989,268.3,1,1,0
server_140,2024-07-24 20:00:00,53,database,82.2,89.1,94.9,823,324.3,2150,203.4,26,11,1
server_231,2024-07-24 21:00:00,34,storage,62.2,46.3,52.2,271,109.5,3316,280.6,5,1,0
server_135,2024-07-24 22:00:00,52,compute,54.0,43.5,37.2,430,249.1,3128,295.7,2,0,0
server_388,2024-07-24 23:00:00,24,database,57.9,50.0,67.8,97,226.1,2879,239.9,1,0,0
server_187,2024-07-25 00:00:00,32,web,52.5,46.1,62.3,343,413.4,2750,241.2,0,0,0
server_127,2024-07-25 01:00:00,14,database,59.7,40.6,69.1,655,263.8,3090,220.2,2,1,0
server_200,2024-07-25 02:00:00,42,database,58.2,29.8,68.3,692,281.7,3135,247.7,1,1,0
server_126,2024-07-25 03:00:00,42,storage,47.0,76.3,47.8,659,274.4,3181,229.8,1,0,0
server_256,2024-07-25 04:00:00,48,database,47.5,33.6,20.0,493,467.1,2909,313.2,2,0,0
server_163,2024-07-25 05:00:00,33,compute,54.8,26.4,58.4,285,390.8,2485,316.5,2,1,0
server_034,2024-07-25 06:00:00,57,storage,60.3,43.4,57.3,583,369.1,3188,243.8,1,0,0
server_193,2024-07-25 07:00:00,29,web,69.9,88.2,62.5,412,320.2,2846,293.8,3,2,0
server_190,2024-07-25 08:00:00,33,compute,88.7,97.1,90.3,178,319.2,1989,273.9,15,12,1
server_103,2024-07-25 09:00:00,41,storage,63.1,59.2,59.3,506,209.1,3021,205.2,2,0,0
server_022,2024-07-25 10:00:00,57,database,83.7,96.6,88.3,754,387.1,1938,192.7,17,14,1
server_264,2024-07-25 11:00:00,23,compute,71.1,49.9,65.7,722,262.4,2992,229.9,1,2,0
server_289,2024-07-25 12:00:00,30,storage,59.8,63.4,39.2,736,171.9,3102,206.7,3,4,0
server_429,2024-07-25 13:00:00,40,storage,54.6,10.6,40.6,561,285.3,3243,264.3,2,2,0
server_461,2024-07-25 14:00:00,9,web,53.7,27.1,77.3,314,301.3,2435,274.5,2,0,0
server_383,2024-07-25 15:00:00,19,storage,46.1,63.2,46.8,617,434.6,2537,214.1,2,1,0
server_259,2024-07-25 16:00:00,44,web,48.4,46.9,65.5,530,385.7,2830,292.8,1,1,0
server_413,2024-07-25 17:00:00,31,database,70.3,49.2,44.6,449,201.2,2906,331.7,2,1,0
server_478,2024-07-25 18:00:00,13,storage,47.1,59.2,71.2,633,403.9,2498,225.5,1,3,0
server_357,2024-07-25 19:00:00,29,storage,46.9,27.2,63.7,591,40.4,2805,270.1,2,1,0
server_074,2024-07-25 20:00:00,21,database,49.4,66.1,55.5,376,341.7,2612,275.1,1,0,0
server_354,2024-07-25 21:00:00,25,storage,45.4,61.4,70.0,367,231.2,2655,250.8,1,1,0
server_071,2024-07-25 22:00:00,20,storage,55.1,49.8,63.9,269,159.6,3013,330.4,0,2,0
server_258,2024-07-25 23:00:00,12,compute,63.7,54.4,49.2,551,182.0,2829,285.7,1,0,0
server_397,2024-07-26 00:00:00,22,web,85.3,94.6,94.9,681,446.5,1999,286.4,16,13,1
server_187,2024-07-26 01:00:00,27,storage,44.0,33.1,70.0,382,345.2,3229,229.8,3,0,0
server_460,2024-07-26 02:00:00,27,storage,57.3,58.2,76.6,287,337.8,2770,296.5,2,3,0
server_172,2024-07-26 03:00:00,59,web,54.6,79.9,58.1,601,397.0,3406,236.1,2,0,0
server_479,2024-07-26 04:00:00,17,compute,63.0,57.8,86.8,816,276.5,2449,284.1,1,0,0
server_289,2024-07-26 05:00:00,23,web,51.4,40.6,48.8,898,437.8,3193,169.7,4,2,0
server_044,2024-07-26 06:00:00,51,storage,52.9,91.4,36.6,803,277.8,2989,283.4,3,0,1
server_060,2024-07-26 07:00:00,52,database,53.8,49.6,38.8,490,10.0,2908,283.2,3,1,0
server_082,2024-07-26 08:00:00,20,database,55.7,73.0,59.9,320,460.8,2929,264.2,3,2,0
server_122,2024-07-26 09:00:00,42,compute,51.9,36.6,60.2,622,10.0,2986,135.3,0,2,0
server_357,2024-07-26 10:00:00,21,compute,50.6,66.4,61.9,486,273.3,3044,295.6,0,3,0
server_015,2024-07-26 11:00:00,10,storage,40.2,34.1,50.0,460,375.3,3382,308.6,1,1,0
server_065,2024-07-26 12:00:00,7,compute,50.5,51.5,93.4,880,65.0,2955,190.3,0,0,0
server_423,2024-07-26 13:00:00,57,storage,60.7,32.9,82.7,777,285.5,3365,297.9,2,0,1
server_144,2024-07-26 14:00:00,33,database,61.8,83.0,42.8,627,283.7,2906,194.9,3,1,0
server_374,2024-07-26 15:00:00,46,compute,51.2,40.6,58.5,481,391.8,3024,219.6,3,2,0
server_161,2024-07-26 16:00:00,59,storage,65.4,22.8,60.7,502,348.3,2930,239.5,0,1,0
server_233,2024-07-26 17:00:00,32,web,54.8,46.9,70.3,191,166.0,2475,299.0,1,1,0
server_379,2024-07-26 18:00:00,36,compute,44.3,55.7,37.1,709,235.1,2759,279.2,1,3,0
server_143,2024-07-26 19:00:00,46,storage,41.8,44.5,34.3,759,192.8,3470,248.0,1,2,0
server_357,2024-07-26 20:00:00,41,storage,64.7,28.7,41.7,347,114.3,2741,238.6,2,1,0
server_187,2024-07-26 21:00:00,52,web,52.0,65.7,82.6,374,234.9,3238,271.5,2,1,0
server_321,2024-07-26 22:00:00,48,database,45.3,70.2,50.2,695,448.3,2349,256.1,0,1,0
server_449,2024-07-26 23:00:00,6,web,36.9,12.0,72.1,435,344.5,2879,299.2,2,0,0
server_473,2024-07-27 00:00:00,55,storage,51.8,27.5,68.8,727,342.6,3128,206.7,4,2,1
server_012,2024-07-27 01:00:00,34,web,58.2,41.8,57.3,344,179.0,2982,344.5,2,2,0
server_183,2024-07-27 02:00:00,6,web,49.4,34.4,72.4,438,105.0,3111,295.0,0,1,0
server_110,2024-07-27 03:00:00,13,storage,46.6,55.5,41.6,604,356.8,2251,154.9,2,1,0
server_414,2024-07-27 04:00:00,21,database,50.6,81.8,52.9,435,400.9,2691,258.5,2,1,0
server_289,2024-07-27 05:00:00,33,web,64.9,37.4,26.7,424,316.3,2811,189.6,1,2,0
server_294,2024-07-27 06:00:00,27,web,43.9,76.5,61.5,419,376.0,2694,244.9,2,1,0
server_450,2024-07-27 07:00:00,23,compute,49.9,15.6,48.1,639,266.6,2962,132.7,1,0,0
server_391,2024-07-27 08:00:00,27,compute,64.7,54.1,92.8,693,305.6,2455,181.4,3,2,1
server_214,2024-07-27 09:00:00,46,storage,59.0,33.1,60.9,599,227.8,2897,246.8,4,1,0
server_461,2024-07-27 10:00:00,17,storage,56.4,54.5,72.3,360,338.6,3581,224.7,1,2,0
server_119,2024-07-27 11:00:00,24,storage,49.8,9.9,69.8,774,281.4,2889,301.9,1,1,0
server_381,2024-07-27 12:00:00,30,compute,55.2,19.3,58.8,551,360.6,2507,229.6,1,2,0
server_054,2024-07-27 13:00:00,55,storage,50.7,54.5,74.9,710,378.2,3301,272.6,3,1,0
server_026,2024-07-27 14:00:00,10,web,48.1,32.4,60.5,242,264.7,2821,312.2,1,0,0
server_117,2024-07-27 15:00:00,39,web,46.4,38.5,67.1,734,351.4,2534,181.3,4,0,0
server_220,2024-07-27 16:00:00,44,database,61.3,81.7,95.4,426,230.4,2939,194.4,2,0,0
server_230,2024-07-27 17:00:00,15,storage,54.5,47.8,62.9,412,479.6,2834,217.3,2,1,0
server_052,2024-07-27 18:00:00,52,web,57.5,63.0,52.1,581,441.2,3034,246.2,4,2,0
server_294,2024-07-27 19:00:00,12,web,56.2,29.8,49.4,90,329.5,3007,284.4,2,1,0
server_320,2024-07-27 20:00:00,42,database,58.5,18.2,58.8,570,224.1,3153,178.3,4,2,0
server_400,2024-07-27 21:00:00,52,web,53.0,43.4,61.8,445,324.5,3045,187.9,3,1,0
server_232,2024-07-27 22:00:00,57,database,51.1,15.2,60.9,783,178.7,3678,252.8,0,2,0
server_157,2024-07-27 23:00:00,57,database,48.5,31.0,36.3,554,340.9,2793,176.6,4,0,0
server_436,2024-07-28 00:00:00,20,compute,43.7,49.8,26.0,301,86.9,2588,215.3,2,1,0
server_268,2024-07-28 01:00:00,47,web,46.0,42.8,45.5,340,192.2,2717,210.9,2,0,0
server_020,2024-07-28 02:00:00,29,compute,52.1,51.7,60.9,50,336.8,3337,231.1,2,0,0
server_402,2024-07-28 03:00:00,31,web,42.2,57.0,60.9,986,439.3,2492,327.5,2,2,0
server_052,2024-07-28 04:00:00,31,compute,43.9,21.1,66.8,50,336.7,3283,215.3,2,1,0
server_274,2024-07-28 05:00:00,51,database,63.3,26.2,65.4,392,268.1,3639,201.1,2,0,0
server_312,2024-07-28 06:00:00,31,database,56.8,5.0,52.5,648,203.6,3410,219.7,3,1,0
server_280,2024-07-28 07:00:00,15,database,51.4,37.6,44.7,794,248.8,2865,214.3,1,1,0
server_213,2024-07-28 08:00:00,22,database,73.2,59.7,67.8,861,123.3,3197,281.4,0,1,0
server_030,2024-07-28 09:00:00,58,web,41.8,74.8,63.4,480,260.3,3263,272.0,2,1,0
server_336,2024-07-28 10:00:00,19,storage,62.8,48.8,43.6,600,520.3,2868,216.0,4,0,0
server_182,2024-07-28 11:00:00,7,web,54.1,72.5,69.4,439,312.7,2671,242.7,0,0,0
server_022,2024-07-28 12:00:00,53,compute,92.6,97.5,96.5,189,341.7,2249,216.1,19,14,1
server_031,2024-07-28 13:00:00,18,web,88.8,93.2,96.2,291,114.0,1850,258.1,22,10,1
server_445,2024-07-28 14:00:00,32,web,40.0,32.8,74.5,157,440.5,3398,304.2,5,1,0
server_073,2024-07-28 15:00:00,14,compute,55.8,5.0,48.7,563,452.1,3027,302.4,2,1,0
server_009,2024-07-28 16:00:00,12,database,57.7,69.5,72.8,432,321.5,2935,271.6,1,2,0
server_483,2024-07-28 17:00:00,53,compute,37.5,43.9,57.6,463,361.4,2963,221.0,4,1,0
server_455,2024-07-28 18:00:00,15,compute,70.6,72.8,90.7,634,233.1,3575,214.4,1,0,1
server_053,2024-07-28 19:00:00,59,storage,57.5,26.0,73.4,549,272.4,3056,179.1,2,2,0
server_051,2024-07-28 20:00:00,14,storage,60.4,93.6,66.4,632,569.4,3214,244.7,2,2,0
server_147,2024-07-28 21:00:00,27,database,45.7,40.0,85.7,862,253.2,3346,215.9,4,1,0
server_159,2024-07-28 22:00:00,28,compute,60.5,31.2,52.4,341,483.0,2922,299.4,3,3,0
server_369,2024-07-28 23:00:00,12,compute,63.7,40.7,68.3,125,505.4,2807,179.9,0,0,0
server_013,2024-07-29 00:00:00,53,compute,57.0,48.4,93.5,384,344.2,3057,287.1,1,0,0
server_177,2024-07-29 01:00:00,14,web,54.9,43.6,72.2,459,288.0,2768,178.0,2,1,0
server_411,2024-07-29 02:00:00,32,storage,47.9,34.7,62.3,587,167.5,2847,198.7,2,2,0
server_365,2024-07-29 03:00:00,29,storage,86.2,89.5,94.3,645,353.9,2211,211.4,22,13,1
server_499,2024-07-29 04:00:00,34,database,50.9,28.9,45.5,287,301.5,3306,206.9,0,2,0
server_052,2024-07-29 05:00:00,22,storage,59.6,66.5,55.7,257,289.4,2734,304.4,2,0,0
server_407,2024-07-29 06:00:00,25,storage,48.2,27.4,47.7,773,252.3,3367,246.7,2,1,0
server_334,2024-07-29 07:00:00,12,database,83.6,93.9,92.5,564,330.1,2036,307.9,28,10,1
server_021,2024-07-29 08:00:00,48,compute,84.1,97.7,98.3,571,346.7,2052,252.9,22,8,1
